ANDALUCÍA	
    8.-HURTOS	622.0	619.0	-0.5	
Provincia de LEÓN	
    1.-DELITOS Y FALTAS (EU)	3813.0	3652.0	-4.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	39.0	73.0	87.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	249.0	278.0	11.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	60.0	64.0	6.7	
    6.-TRÁFICO DE DROGAS (EU)	10.0	8.0	-20.0	
    7.-DAÑOS	608.0	515.0	-15.3	
    8.-HURTOS	1131.0	1123.0	-0.7	
- Municipio de León	
    1.-DELITOS Y FALTAS (EU)	1518.0	1515.0	-0.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	27.0	52.0	92.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	36.0	42.0	16.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	30.0	26.0	-13.3	
    6.-TRÁFICO DE DROGAS (EU)	2.0	3.0	50.0	
    7.-DAÑOS	230.0	204.0	-11.3	
    8.-HURTOS	580.0	621.0	7.1	
- Municipio de Ponferrada	
    1.-DELITOS Y FALTAS (EU)	590.0	469.0	-20.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	2.0	-60.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	23.0	21.0	-8.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	8.0	11.0	37.5	
    6.-TRÁFICO DE DROGAS (EU)	4.0	2.0	-50.0	
    7.-DAÑOS	99.0	70.0	-29.3	
    8.-HURTOS	202.0	157.0	-22.3	
Provincia de PALENCIA	
    1.-DELITOS Y FALTAS (EU)	904.0	909.0	0.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	6.0	3.0	-50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	55.0	52.0	-5.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	6.0	15.0	150.0	
    6.-TRÁFICO DE DROGAS (EU)	4.0	2.0	-50.0	
    7.-DAÑOS	154.0	146.0	-5.2	
    8.-HURTOS	223.0	251.0	12.6	
- Municipio de Palencia	
    1.-DELITOS Y FALTAS (EU)	496.0	491.0	-1.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	4.0	2.0	-50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	24.0	17.0	-29.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	5.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	1.0	1.0	0.0	
    7.-DAÑOS	103.0	83.0	-19.4	
    8.-HURTOS	146.0	181.0	24.0	
Provincia de SALAMANCA	
    1.-DELITOS Y FALTAS (EU)	2449.0	2478.0	1.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	2.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	53.0	40.0	-24.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	105.0	71.0	-32.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	33.0	37.0	12.1	
    6.-TRÁFICO DE DROGAS (EU)	13.0	7.0	-46.2	
    7.-DAÑOS	297.0	288.0	-3.0	
    8.-HURTOS	835.0	1045.0	25.1	
- Municipio de Salamanca	
    1.-DELITOS Y FALTAS (EU)	1410.0	1464.0	3.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	44.0	29.0	-34.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	24.0	15.0	-37.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	23.0	9.5	
    6.-TRÁFICO DE DROGAS (EU)	7.0	3.0	-57.1	
    7.-DAÑOS	155.0	137.0	-11.6	
    8.-HURTOS	594.0	791.0	33.2	
Provincia de SEGOVIA	
    1.-DELITOS Y FALTAS (EU)	1073.0	1080.0	0.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	7.0	10.0	42.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	93.0	123.0	32.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	8.0	8.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	6.0	7.0	16.7	
    7.-DAÑOS	147.0	170.0	15.6	
    8.-HURTOS	283.0	228.0	-19.4	
- Municipio de Segovia	
    1.-DELITOS Y FALTAS (EU)	437.0	394.0	-9.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	4.0	-20.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	14.0	6.0	-57.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	3.0	1.0	-66.7	
    6.-TRÁFICO DE DROGAS (EU)	1.0	0.0	-100.0	
    7.-DAÑOS	76.0	61.0	-19.7	
    8.-HURTOS	153.0	137.0	-10.5	
Provincia de SORIA	
    1.-DELITOS Y FALTAS (EU)	545.0	596.0	9.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	12.0	140.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	18.0	40.0	122.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1.0	6.0	500.0	
    6.-TRÁFICO DE DROGAS (EU)	4.0	3.0	-25.0	
    7.-DAÑOS	69.0	96.0	39.1	
    8.-HURTOS	157.0	125.0	-20.4	
- Municipio de Soria	
    1.-DELITOS Y FALTAS (EU)	321.0	319.0	-0.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	2.0	8.0	300.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	5.0	15.0	200.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1.0	4.0	300.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	3.0	0.0	
    7.-DAÑOS	38.0	42.0	10.5	
    8.-HURTOS	107.0	83.0	-22.4	
Provincia de VALLADOLID	
    1.-DELITOS Y FALTAS (EU)	4636.0	4262.0	-8.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	38.0	22.0	-42.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	172.0	174.0	1.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	34.0	37.0	8.8	
    6.-TRÁFICO DE DROGAS (EU)	13.0	12.0	-7.7	
    7.-DAÑOS	669.0	644.0	-3.7	
    8.-HURTOS	1659.0	1510.0	-9.0	
- Municipio de Valladolid	
    1.-DELITOS Y FALTAS (EU)	2772.0	2405.0	-13.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	31.0	17.0	-45.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	75.0	61.0	-18.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	18.0	19.0	5.6	
    6.-TRÁFICO DE DROGAS (EU)	9.0	7.0	-22.2	
    7.-DAÑOS	351.0	317.0	-9.7	
    8.-HURTOS	1167.0	1065.0	-8.7	
Provincia de ZAMORA	
    1.-DELITOS Y FALTAS (EU)	1109.0	1104.0	-0.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	10.0	8.0	-20.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	56.0	43.0	-23.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	26.0	7.0	-73.1	
    6.-TRÁFICO DE DROGAS (EU)	3.0	6.0	100.0	
    7.-DAÑOS	137.0	157.0	14.6	
    8.-HURTOS	328.0	336.0	2.4	
- Municipio de Zamora	
    1.-DELITOS Y FALTAS (EU)	537.0	534.0	-0.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5.0	6.0	20.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	20.0	9.0	-55.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	20.0	1.0	-95.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	3.0	50.0	
    7.-DAÑOS	70.0	87.0	24.3	
    8.-HURTOS	179.0	200.0	11.7	
CASTILLA - LA MANCHA	
    1.-DELITOS Y FALTAS (EU)	16879.0	16084.0	-4.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	6.0	500.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	234.0	261.0	11.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	1672.0	1921.0	14.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	286.0	365.0	27.6	
    6.-TRÁFICO DE DROGAS (EU)	81.0	61.0	-24.7	
    7.-DAÑOS	2056.0	1866.0	-9.2	
    8.-HURTOS	4012.0	3853.0	-4.0	
Provincia de ALBACETE	
    1.-DELITOS Y FALTAS (EU)	3044.0	2729.0	-10.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	50.0	33.0	-34.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	211.0	214.0	1.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	32.0	35.0	9.4	
    6.-TRÁFICO DE DROGAS (EU)	12.0	9.0	-25.0	
    7.-DAÑOS	329.0	308.0	-6.4	
    8.-HURTOS	1044.0	890.0	-14.8	
- Municipio de Albacete	
    1.-DELITOS Y FALTAS (EU)	1427.0	1302.0	-8.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	25.0	19.0	-24.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	68.0	75.0	10.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	21.0	28.0	33.3	
    6.-TRÁFICO DE DROGAS (EU)	9.0	4.0	-55.6	
    7.-DAÑOS	82.0	85.0	3.7	
    8.-HURTOS	686.0	615.0	-10.3	
Provincia de CIUDAD REAL	
    1.-DELITOS Y FALTAS (EU)	3484.0	3178.0	-8.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	40.0	45.0	12.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	178.0	215.0	20.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	30.0	35.0	16.7	
    6.-TRÁFICO DE DROGAS (EU)	25.0	21.0	-16.0	
    7.-DAÑOS	480.0	349.0	-27.3	
    8.-HURTOS	853.0	881.0	3.3	
- Municipio de Ciudad Real	
    1.-DELITOS Y FALTAS (EU)	651.0	619.0	-4.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	10.0	13.0	30.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	21.0	16.0	-23.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	3.0	3.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	6.0	3.0	-50.0	
    7.-DAÑOS	86.0	64.0	-25.6	
    8.-HURTOS	225.0	259.0	15.1	
- Municipio de Puertollano	
    1.-DELITOS Y FALTAS (EU)	425.0	369.0	-13.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	7.0	10.0	42.9	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	15.0	11.0	-26.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	4.0	4.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	1.0	0.0	-100.0	
    7.-DAÑOS	49.0	52.0	6.1	
    8.-HURTOS	109.0	107.0	-1.8	
Provincia de CUENCA	
    1.-DELITOS Y FALTAS (EU)	1360.0	1465.0	7.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	15.0	15.0	0.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	116.0	144.0	24.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	15.0	32.0	113.3	
    6.-TRÁFICO DE DROGAS (EU)	0.0	3.0	100.0	
    7.-DAÑOS	194.0	211.0	8.8	
    8.-HURTOS	314.0	328.0	4.5	
- Municipio de Cuenca	
    1.-DELITOS Y FALTAS (EU)	481.0	445.0	-7.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	0.0	-100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	11.0	10.0	-9.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	26.0	14.0	-46.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	7.0	15.0	114.3	
    6.-TRÁFICO DE DROGAS (EU)	0.0	0.0	0.0	
    7.-DAÑOS	60.0	67.0	11.7	
    8.-HURTOS	127.0	143.0	12.6	
Provincia de GUADALAJARA	
    1.-DELITOS Y FALTAS (EU)	2277.0	2370.0	4.1	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	22.0	79.0	259.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	212.0	260.0	22.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	53.0	88.0	66.0	
    6.-TRÁFICO DE DROGAS (EU)	8.0	8.0	0.0	
    7.-DAÑOS	441.0	394.0	-10.7	
    8.-HURTOS	475.0	495.0	4.2	
- Municipio de Guadalajara	
    1.-DELITOS Y FALTAS (EU)	845.0	829.0	-1.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	11.0	41.0	272.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	46.0	45.0	-2.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	32.0	32.0	0.0	
    6.-TRÁFICO DE DROGAS (EU)	4.0	4.0	0.0	
    7.-DAÑOS	153.0	94.0	-38.6	
    8.-HURTOS	258.0	267.0	3.5	
Provincia de TOLEDO	
    1.-DELITOS Y FALTAS (EU)	6714.0	6342.0	-5.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	3.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	107.0	89.0	-16.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	955.0	1088.0	13.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	156.0	175.0	12.2	
    6.-TRÁFICO DE DROGAS (EU)	36.0	20.0	-44.4	
    7.-DAÑOS	612.0	604.0	-1.3	
    8.-HURTOS	1326.0	1259.0	-5.1	
- Municipio de Talavera de la Reina	
    1.-DELITOS Y FALTAS (EU)	679.0	620.0	-8.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	10.0	15.0	50.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	30.0	32.0	6.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	12.0	6.0	-50.0	
    6.-TRÁFICO DE DROGAS (EU)	4.0	3.0	-25.0	
    7.-DAÑOS	68.0	90.0	32.4	
    8.-HURTOS	275.0	193.0	-29.8	
- Municipio de Toledo	
    1.-DELITOS Y FALTAS (EU)	849.0	880.0	3.7	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	9.0	14.0	55.6	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	43.0	58.0	34.9	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	23.0	28.0	21.7	
    6.-TRÁFICO DE DROGAS (EU)	5.0	3.0	-40.0	
    7.-DAÑOS	72.0	76.0	5.6	
    8.-HURTOS	251.0	283.0	12.7	
CATALUÑA	
    1.-DELITOS Y FALTAS (EU)	98168.0	95712.0	-2.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	8.0	10.0	25.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	5503.0	4911.0	-10.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	5799.0	6418.0	10.7	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1967.0	1825.0	-7.2	
    6.-TRÁFICO DE DROGAS (EU)	440.0	469.0	6.6	
    7.-DAÑOS	9309.0	9454.0	1.6	
    8.-HURTOS	36842.0	36593.0	-0.7	
Provincia de BARCELONA	
    1.-DELITOS Y FALTAS (EU)	75479.0	74402.0	-1.4	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	6.0	6.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	4963.0	4425.0	-10.8	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	3827.0	4329.0	13.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	1668.0	1568.0	-6.0	
    6.-TRÁFICO DE DROGAS (EU)	269.0	290.0	7.8	
    7.-DAÑOS	6675.0	6830.0	2.3	
    8.-HURTOS	31104.0	31040.0	-0.2	
- Municipio de Badalona	
    1.-DELITOS Y FALTAS (EU)	2778.0	2617.0	-5.8	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	1.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	359.0	293.0	-18.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	94.0	134.0	42.6	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	59.0	58.0	-1.7	
    6.-TRÁFICO DE DROGAS (EU)	11.0	8.0	-27.3	
    7.-DAÑOS	281.0	277.0	-1.4	
    8.-HURTOS	940.0	761.0	-19.0	
- Municipio de Barcelona	
    1.-DELITOS Y FALTAS (EU)	35386.0	35480.0	0.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	1.0	2.0	100.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	2725.0	2333.0	-14.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	1239.0	1328.0	7.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	890.0	881.0	-1.0	
    6.-TRÁFICO DE DROGAS (EU)	111.0	99.0	-10.8	
    7.-DAÑOS	2240.0	2252.0	0.5	
    8.-HURTOS	18709.0	18956.0	1.3	
- Municipio de Castelldefels	
    1.-DELITOS Y FALTAS (EU)	678.0	689.0	1.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	30.0	31.0	3.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	59.0	40.0	-32.2	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	6.0	13.0	116.7	
    6.-TRÁFICO DE DROGAS (EU)	1.0	2.0	100.0	
    7.-DAÑOS	54.0	75.0	38.9	
    8.-HURTOS	235.0	207.0	-11.9	
- Municipio de Cerdanyola del Vallès	
    1.-DELITOS Y FALTAS (EU)	547.0	485.0	-11.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	17.0	21.0	23.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	39.0	51.0	30.8	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	5.0	10.0	100.0	
    6.-TRÁFICO DE DROGAS (EU)	2.0	2.0	0.0	
    7.-DAÑOS	59.0	60.0	1.7	
    8.-HURTOS	179.0	127.0	-29.1	
- Municipio de Cornellà de Llobregat	
    1.-DELITOS Y FALTAS (EU)	1278.0	1208.0	-5.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	103.0	93.0	-9.7	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	35.0	54.0	54.3	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	27.0	28.0	3.7	
    6.-TRÁFICO DE DROGAS (EU)	7.0	3.0	-57.1	
    7.-DAÑOS	115.0	157.0	36.5	
    8.-HURTOS	491.0	395.0	-19.6	
- Municipio de Granollers	
    1.-DELITOS Y FALTAS (EU)	787.0	745.0	-5.3	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	42.0	34.0	-19.0	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	48.0	35.0	-27.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	9.0	17.0	88.9	
    6.-TRÁFICO DE DROGAS (EU)	4.0	3.0	-25.0	
    7.-DAÑOS	89.0	75.0	-15.7	
    8.-HURTOS	253.0	230.0	-9.1	
- Municipio de Hospitalet de Llobregat (L')	
    1.-DELITOS Y FALTAS (EU)	3887.0	3826.0	-1.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	284.0	313.0	10.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	168.0	177.0	5.4	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	135.0	74.0	-45.2	
    6.-TRÁFICO DE DROGAS (EU)	6.0	11.0	83.3	
    7.-DAÑOS	405.0	375.0	-7.4	
    8.-HURTOS	1365.0	1480.0	8.4	
- Municipio de Manresa	
    1.-DELITOS Y FALTAS (EU)	868.0	781.0	-10.0	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	33.0	25.0	-24.2	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	53.0	62.0	17.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	7.0	11.0	57.1	
    6.-TRÁFICO DE DROGAS (EU)	3.0	0.0	-100.0	
    7.-DAÑOS	93.0	87.0	-6.5	
    8.-HURTOS	254.0	199.0	-21.7	
- Municipio de Mataró	
    1.-DELITOS Y FALTAS (EU)	1666.0	1563.0	-6.2	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	121.0	136.0	12.4	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	83.0	71.0	-14.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	39.0	38.0	-2.6	
    6.-TRÁFICO DE DROGAS (EU)	7.0	4.0	-42.9	
    7.-DAÑOS	171.0	199.0	16.4	
    8.-HURTOS	512.0	480.0	-6.3	
- Municipio de Mollet del Vallès	
    1.-DELITOS Y FALTAS (EU)	568.0	573.0	0.9	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	31.0	29.0	-6.5	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	20.0	35.0	75.0	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	10.0	5.0	-50.0	
    6.-TRÁFICO DE DROGAS (EU)	3.0	3.0	0.0	
    7.-DAÑOS	91.0	94.0	3.3	
    8.-HURTOS	183.0	150.0	-18.0	
- Municipio de Prat de Llobregat (El)	
    1.-DELITOS Y FALTAS (EU)	1386.0	1519.0	9.6	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	36.0	40.0	11.1	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	19.0	11.0	-42.1	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	38.0	22.0	-42.1	
    6.-TRÁFICO DE DROGAS (EU)	13.0	19.0	46.2	
    7.-DAÑOS	114.0	113.0	-0.9	
    8.-HURTOS	677.0	781.0	15.4	
- Municipio de Rubí	
    1.-DELITOS Y FALTAS (EU)	761.0	681.0	-10.5	
    2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU)	0.0	0.0	0.0	
    3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU)	24.0	16.0	-33.3	
    4.-ROBOS CON FUERZA EN DOMICILIOS (EU)	42.0	38.0	-9.5	
    5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU)	12.0	13.0	8.3	
    6.-TRÁFICO DE DROGAS (EU)	3.0	2.0	-33.3	
    7.-DAÑOS	110.0	119.0	8.2	
    8.-HURTOS	191.0	167.0	-12.6	
- Municipio de Sabadell	
